TP size,EXP ID,Rank,device type,dtype,ffn hidden size,hidden size,max position embedding,micro batch size,num attention heads,num layers,num query groups,recompute granularity,sequence length,vocab size,Peak GPU memory,TFLOP/s/GPU,elapsed time per iteration
2,exp20251226_070733,1,v100,fp16,11008,4096,8192,4,32,2,32,full-uniform-1,2048,32000,6587,26.1014,521.292
2,exp20251226_070800,0,v100,fp16,11008,4096,8192,4,32,2,32,full-uniform-2,2048,32000,7101,25.9747,523.834
2,exp20251226_070800,1,v100,fp16,11008,4096,8192,4,32,2,32,full-uniform-2,2048,32000,7101,25.9641,524.048
2,exp20251226_070826,0,v100,fp16,11008,4096,8192,4,32,2,32,full-block-1,2048,32000,6617,29.518,460.954
2,exp20251226_070826,1,v100,fp16,11008,4096,8192,4,32,2,32,full-block-1,2048,32000,6617,29.5105,461.071
2,exp20251226_070853,0,v100,fp16,11008,4096,8192,4,32,2,32,full-block-2,2048,32000,6587,26.3474,516.426
2,exp20251226_070853,1,v100,fp16,11008,4096,8192,4,32,2,32,full-block-2,2048,32000,6587,26.3488,516.397
2,exp20251226_070919,0,v100,fp16,11008,4096,8192,4,32,2,32,selective,2048,32000,6603,31.6835,429.449
2,exp20251226_070919,1,v100,fp16,11008,4096,8192,4,32,2,32,selective,2048,32000,6603,31.6828,429.459
2,exp20251226_070945,0,v100,fp16,11008,4096,8192,4,32,2,32,null,2048,32000,7107,33.4037,407.334
2,exp20251226_070945,1,v100,fp16,11008,4096,8192,4,32,2,32,null,2048,32000,7107,33.3968,407.418
2,exp20251226_071009,0,v100,fp16,11008,4096,4096,2,4,1,4,full-uniform-1,1024,32000,3923,17.3526,119.919
2,exp20251226_071009,1,v100,fp16,11008,4096,4096,2,4,1,4,full-uniform-1,1024,32000,3923,17.334,120.048
2,exp20251226_071031,0,v100,fp16,11008,4096,4096,2,4,1,4,full-block-1,1024,32000,3923,17.1886,121.064
2,exp20251226_071031,1,v100,fp16,11008,4096,4096,2,4,1,4,full-block-1,1024,32000,3923,17.1778,121.139
2,exp20251226_071052,0,v100,fp16,11008,4096,4096,2,4,1,4,selective,1024,32000,3875,18.878,110.23
2,exp20251226_071052,1,v100,fp16,11008,4096,4096,2,4,1,4,selective,1024,32000,3875,18.8821,110.206
2,exp20251226_071114,0,v100,fp16,11008,4096,4096,2,4,1,4,null,1024,32000,3875,19.6084,106.124
2,exp20251226_071114,1,v100,fp16,11008,4096,4096,2,4,1,4,null,1024,32000,3875,19.5955,106.194
2,exp20251226_071136,0,v100,fp16,11008,4096,8192,4,32,1,32,full-uniform-1,1024,32000,3815,22.4473,185.404
2,exp20251226_071136,1,v100,fp16,11008,4096,8192,4,32,1,32,full-uniform-1,1024,32000,3815,22.4438,185.433
2,exp20251226_071202,0,v100,fp16,11008,4096,8192,4,32,1,32,full-block-1,1024,32000,3815,22.9863,181.057
2,exp20251226_071202,1,v100,fp16,11008,4096,8192,4,32,1,32,full-block-1,1024,32000,3815,22.9748,181.148
2,exp20251226_071229,0,v100,fp16,11008,4096,8192,4,32,1,32,selective,1024,32000,3841,26.6242,156.317
2,exp20251226_071229,1,v100,fp16,11008,4096,8192,4,32,1,32,selective,1024,32000,3841,26.6314,156.275
2,exp20251226_071256,0,v100,fp16,11008,4096,8192,4,32,1,32,null,1024,32000,3839,26.5699,156.636
2,exp20251226_071256,1,v100,fp16,11008,4096,8192,4,32,1,32,null,1024,32000,3839,26.5432,156.795
2,exp20251226_071323,0,v100,fp16,11008,4096,2048,2,4,1,4,full-uniform-1,2048,32000,3829,21.8558,192.78
2,exp20251226_071323,1,v100,fp16,11008,4096,2048,2,4,1,4,full-uniform-1,2048,32000,3829,21.8461,192.866
2,exp20251226_071349,0,v100,fp16,11008,4096,2048,2,4,1,4,full-block-1,2048,32000,3829,22.444,187.728
2,exp20251226_071349,1,v100,fp16,11008,4096,2048,2,4,1,4,full-block-1,2048,32000,3829,22.4053,188.052
2,exp20251226_071411,0,v100,fp16,11008,4096,2048,2,4,1,4,selective,2048,32000,3853,25.4728,165.406
2,exp20251226_071411,1,v100,fp16,11008,4096,2048,2,4,1,4,selective,2048,32000,3853,25.4749,165.393
2,exp20251226_071432,0,v100,fp16,11008,4096,2048,2,4,1,4,null,2048,32000,3853,26.8571,156.881
2,exp20251226_071432,1,v100,fp16,11008,4096,2048,2,4,1,4,null,2048,32000,3853,26.8688,156.812
1,exp20251226_071454,0,v100,fp16,11008,4096,4096,4,4,1,4,full-uniform-1,1024,32000,7425,38.0289,218.538
1,exp20251226_071516,0,v100,fp16,11008,4096,4096,4,4,1,4,full-block-1,1024,32000,7425,40.3667,205.882
1,exp20251226_071537,0,v100,fp16,11008,4096,4096,4,4,1,4,selective,1024,32000,7425,44.5271,186.645
1,exp20251226_071558,0,v100,fp16,11008,4096,4096,4,4,1,4,null,1024,32000,7457,44.8193,185.428
1,exp20251226_071620,0,v100,fp16,11008,4096,2048,2,1,2,1,full-uniform-1,1024,32000,9887,33.2498,201.316
1,exp20251226_071642,0,v100,fp16,11008,4096,2048,2,1,2,1,full-uniform-2,1024,32000,9887,32.6273,205.157
1,exp20251226_071704,0,v100,fp16,11008,4096,2048,2,1,2,1,full-block-1,1024,32000,9919,35.6074,187.986
1,exp20251226_071725,0,v100,fp16,11008,4096,2048,2,1,2,1,full-block-2,1024,32000,9887,32.9218,203.321
1,exp20251226_071746,0,v100,fp16,11008,4096,2048,2,1,2,1,selective,1024,32000,9935,37.2315,179.786
1,exp20251226_071808,0,v100,fp16,11008,4096,2048,2,1,2,1,null,1024,32000,9871,37.4175,178.892
1,exp20251226_071830,0,v100,fp16,11008,4096,2048,2,32,2,32,full-uniform-1,1024,32000,9857,32.5774,205.471
1,exp20251226_071852,0,v100,fp16,11008,4096,2048,2,32,2,32,full-uniform-2,1024,32000,9857,32.6714,204.88
1,exp20251226_071913,0,v100,fp16,11008,4096,2048,2,32,2,32,full-block-1,1024,32000,9857,33.9276,197.294
1,exp20251226_071935,0,v100,fp16,11008,4096,2048,2,32,2,32,full-block-2,1024,32000,9857,33.413,200.332
1,exp20251226_071956,0,v100,fp16,11008,4096,2048,2,32,2,32,selective,1024,32000,9889,37.5355,178.33
1,exp20251226_072018,0,v100,fp16,11008,4096,2048,2,32,2,32,null,1024,32000,9857,38.502,173.854
4,exp20251226_072042,0,v100,fp16,11008,4096,2048,2,8,2,8,full-uniform-1,2048,32000,3129,10.6691,318.83
4,exp20251226_072042,1,v100,fp16,11008,4096,2048,2,8,2,8,full-uniform-1,2048,32000,3129,10.6695,318.817
4,exp20251226_072042,2,v100,fp16,11008,4096,2048,2,8,2,8,full-uniform-1,2048,32000,3129,10.6691,318.829
4,exp20251226_072042,3,v100,fp16,11008,4096,2048,2,8,2,8,full-uniform-1,2048,32000,3129,10.6682,318.854
4,exp20251226_072109,0,v100,fp16,11008,4096,2048,2,8,2,8,full-uniform-2,2048,32000,3129,10.4937,324.159
4,exp20251226_072109,1,v100,fp16,11008,4096,2048,2,8,2,8,full-uniform-2,2048,32000,3129,10.4937,324.158
4,exp20251226_072109,2,v100,fp16,11008,4096,2048,2,8,2,8,full-uniform-2,2048,32000,3129,10.4941,324.147
4,exp20251226_072109,3,v100,fp16,11008,4096,2048,2,8,2,8,full-uniform-2,2048,32000,3129,10.4899,324.276
4,exp20251226_072135,0,v100,fp16,11008,4096,2048,2,8,2,8,full-block-1,2048,32000,3161,11.8905,286.078
4,exp20251226_072135,1,v100,fp16,11008,4096,2048,2,8,2,8,full-block-1,2048,32000,3161,11.8905,286.077
4,exp20251226_072135,2,v100,fp16,11008,4096,2048,2,8,2,8,full-block-1,2048,32000,3161,11.8905,286.077
4,exp20251226_072135,3,v100,fp16,11008,4096,2048,2,8,2,8,full-block-1,2048,32000,3161,11.8879,286.14
4,exp20251226_072202,0,v100,fp16,11008,4096,2048,2,8,2,8,full-block-2,2048,32000,3129,10.7985,315.007
4,exp20251226_072202,1,v100,fp16,11008,4096,2048,2,8,2,8,full-block-2,2048,32000,3129,10.7998,314.971
4,exp20251226_072202,2,v100,fp16,11008,4096,2048,2,8,2,8,full-block-2,2048,32000,3129,10.7986,315.004
4,exp20251226_072202,3,v100,fp16,11008,4096,2048,2,8,2,8,full-block-2,2048,32000,3129,10.7881,315.31
4,exp20251226_072228,0,v100,fp16,11008,4096,2048,2,8,2,8,selective,2048,32000,3265,13.2843,256.063
4,exp20251226_072228,1,v100,fp16,11008,4096,2048,2,8,2,8,selective,2048,32000,3265,13.2852,256.046
4,exp20251226_072228,2,v100,fp16,11008,4096,2048,2,8,2,8,selective,2048,32000,3265,13.2858,256.034
4,exp20251226_072228,3,v100,fp16,11008,4096,2048,2,8,2,8,selective,2048,32000,3265,13.2794,256.157
4,exp20251226_072255,0,v100,fp16,11008,4096,2048,2,8,2,8,null,2048,32000,3169,13.3761,254.305
4,exp20251226_072255,1,v100,fp16,11008,4096,2048,2,8,2,8,null,2048,32000,3169,13.3756,254.314
4,exp20251226_072255,2,v100,fp16,11008,4096,2048,2,8,2,8,null,2048,32000,3169,13.3755,254.316
4,exp20251226_072255,3,v100,fp16,11008,4096,2048,2,8,2,8,null,2048,32000,3169,13.3727,254.369
1,exp20251226_072321,0,v100,fp16,11008,4096,2048,2,1,2,1,full-uniform-1,2048,32000,9855,40.3949,336.517
1,exp20251226_072348,0,v100,fp16,11008,4096,2048,2,1,2,1,full-uniform-2,2048,32000,9855,41.0949,330.785
1,exp20251226_072414,0,v100,fp16,11008,4096,2048,2,1,2,1,full-block-1,2048,32000,9855,45.3267,299.902
1,exp20251226_072441,0,v100,fp16,11008,4096,2048,2,1,2,1,full-block-2,2048,32000,9855,40.7628,333.48
1,exp20251226_072507,0,v100,fp16,11008,4096,2048,2,1,2,1,selective,2048,32000,9855,48.08,282.728
1,exp20251226_072533,0,v100,fp16,11008,4096,2048,2,1,2,1,null,2048,32000,9887,49.3197,275.621
1,exp20251226_072559,0,v100,fp16,11008,4096,2048,2,1,1,1,full-uniform-1,1024,32000,7425,29.6478,140.158
1,exp20251226_072620,0,v100,fp16,11008,4096,2048,2,1,1,1,full-block-1,1024,32000,7425,29.4191,141.248
1,exp20251226_072642,0,v100,fp16,11008,4096,2048,2,1,1,1,selective,1024,32000,7457,34.3296,121.044
1,exp20251226_072704,0,v100,fp16,11008,4096,2048,2,1,1,1,null,1024,32000,7457,34.8235,119.327
1,exp20251226_072727,0,v100,fp16,11008,4096,2048,4,2,1,2,full-uniform-1,2048,32000,8461,46.8385,359.27
1,exp20251226_072755,0,v100,fp16,11008,4096,2048,4,2,1,2,full-block-1,2048,32000,8461,46.696,360.367
1,exp20251226_072821,0,v100,fp16,11008,4096,2048,4,2,1,2,selective,2048,32000,8963,52.3952,321.168
1,exp20251226_072847,0,v100,fp16,11008,4096,2048,4,2,1,2,null,2048,32000,8963,53.805,312.753
1,exp20251226_072914,0,v100,fp16,11008,4096,2048,2,32,2,32,full-uniform-1,2048,32000,10851,40.3028,337.286
1,exp20251226_072941,0,v100,fp16,11008,4096,2048,2,32,2,32,full-uniform-2,2048,32000,11365,39.617,343.125
1,exp20251226_073007,0,v100,fp16,11008,4096,2048,2,32,2,32,full-block-1,2048,32000,10851,43.963,309.205
1,exp20251226_073034,0,v100,fp16,11008,4096,2048,2,32,2,32,full-block-2,2048,32000,10851,40.3494,336.896
1,exp20251226_073100,0,v100,fp16,11008,4096,2048,2,32,2,32,selective,2048,32000,10853,46.931,289.65
1,exp20251226_073127,0,v100,fp16,11008,4096,2048,2,32,2,32,null,2048,32000,11365,48.4713,280.446
2,exp20251226_073154,0,v100,fp16,11008,4096,8192,4,16,2,16,full-uniform-1,1024,32000,5019,23.5525,284.477
2,exp20251226_073154,1,v100,fp16,11008,4096,8192,4,16,2,16,full-uniform-1,1024,32000,5019,23.5584,284.406
2,exp20251226_073220,0,v100,fp16,11008,4096,8192,4,16,2,16,full-uniform-2,1024,32000,5021,24.0006,279.166
2,exp20251226_073220,1,v100,fp16,11008,4096,8192,4,16,2,16,full-uniform-2,1024,32000,5021,24.0069,279.093
2,exp20251226_073247,0,v100,fp16,11008,4096,8192,4,16,2,16,full-block-1,1024,32000,5033,26.1143,256.571
2,exp20251226_073247,1,v100,fp16,11008,4096,8192,4,16,2,16,full-block-1,1024,32000,5033,26.098,256.731
2,exp20251226_073314,0,v100,fp16,11008,4096,8192,4,16,2,16,full-block-2,1024,32000,5019,23.9252,280.046
2,exp20251226_073314,1,v100,fp16,11008,4096,8192,4,16,2,16,full-block-2,1024,32000,5019,23.9221,280.082
2,exp20251226_073339,0,v100,fp16,11008,4096,8192,4,16,2,16,selective,1024,32000,5037,28.8448,232.283
2,exp20251226_073339,1,v100,fp16,11008,4096,8192,4,16,2,16,selective,1024,32000,5037,28.8337,232.372
2,exp20251226_073406,0,v100,fp16,11008,4096,8192,4,16,2,16,null,1024,32000,5005,29.623,226.181
2,exp20251226_073406,1,v100,fp16,11008,4096,8192,4,16,2,16,null,1024,32000,5005,29.6142,226.248
1,exp20251226_073434,0,v100,fp16,11008,4096,8192,4,16,2,16,full-uniform-1,1024,32000,9827,41.9777,318.918
1,exp20251226_073500,0,v100,fp16,11008,4096,8192,4,16,2,16,full-uniform-2,1024,32000,9829,42.7695,313.013
1,exp20251226_073527,0,v100,fp16,11008,4096,8192,4,16,2,16,full-block-1,1024,32000,9827,45.4062,294.837
1,exp20251226_073553,0,v100,fp16,11008,4096,8192,4,16,2,16,full-block-2,1024,32000,9827,42.233,316.99
1,exp20251226_073619,0,v100,fp16,11008,4096,8192,4,16,2,16,selective,1024,32000,9829,49.833,268.646
1,exp20251226_073646,0,v100,fp16,11008,4096,8192,4,16,2,16,null,1024,32000,9829,49.6417,269.681
4,exp20251226_073715,0,v100,fp16,11008,4096,2048,4,16,1,16,full-uniform-1,2048,32000,3037,12.0209,350.502
4,exp20251226_073715,1,v100,fp16,11008,4096,2048,4,16,1,16,full-uniform-1,2048,32000,3037,12.021,350.5
4,exp20251226_073715,2,v100,fp16,11008,4096,2048,4,16,1,16,full-uniform-1,2048,32000,3037,12.0208,350.505
4,exp20251226_073715,3,v100,fp16,11008,4096,2048,4,16,1,16,full-uniform-1,2048,32000,3037,12.0226,350.453
4,exp20251226_073742,0,v100,fp16,11008,4096,2048,4,16,1,16,full-block-1,2048,32000,3037,11.8089,356.794
4,exp20251226_073742,1,v100,fp16,11008,4096,2048,4,16,1,16,full-block-1,2048,32000,3037,11.8089,356.797
4,exp20251226_073742,2,v100,fp16,11008,4096,2048,4,16,1,16,full-block-1,2048,32000,3037,11.8088,356.799
4,exp20251226_073742,3,v100,fp16,11008,4096,2048,4,16,1,16,full-block-1,2048,32000,3037,11.8084,356.81
4,exp20251226_073807,0,v100,fp16,11008,4096,2048,4,16,1,16,selective,2048,32000,3119,14.5317,289.943
4,exp20251226_073807,1,v100,fp16,11008,4096,2048,4,16,1,16,selective,2048,32000,3119,14.5291,289.994
4,exp20251226_073807,2,v100,fp16,11008,4096,2048,4,16,1,16,selective,2048,32000,3119,14.5287,290.002
4,exp20251226_073807,3,v100,fp16,11008,4096,2048,4,16,1,16,selective,2048,32000,3119,14.525,290.077
4,exp20251226_073834,0,v100,fp16,11008,4096,2048,4,16,1,16,null,2048,32000,3077,14.5375,289.828
4,exp20251226_073834,1,v100,fp16,11008,4096,2048,4,16,1,16,null,2048,32000,3077,14.5364,289.849
4,exp20251226_073834,2,v100,fp16,11008,4096,2048,4,16,1,16,null,2048,32000,3077,14.5381,289.814
4,exp20251226_073834,3,v100,fp16,11008,4096,2048,4,16,1,16,null,2048,32000,3077,14.5331,289.916
1,exp20251226_073859,0,v100,fp16,11008,4096,2048,4,8,1,8,full-uniform-1,1024,32000,7429,39.4979,210.41
1,exp20251226_073920,0,v100,fp16,11008,4096,2048,4,8,1,8,full-block-1,1024,32000,7429,39.6275,209.722
1,exp20251226_073942,0,v100,fp16,11008,4096,2048,4,8,1,8,selective,1024,32000,7429,46.0522,180.464
1,exp20251226_074003,0,v100,fp16,11008,4096,2048,4,8,1,8,null,1024,32000,7461,44.498,186.767
4,exp20251226_074027,0,v100,fp16,11008,4096,4096,2,8,2,8,full-uniform-1,1024,32000,3041,8.51497,196.717
4,exp20251226_074027,1,v100,fp16,11008,4096,4096,2,8,2,8,full-uniform-1,1024,32000,3041,8.51415,196.736
4,exp20251226_074027,2,v100,fp16,11008,4096,4096,2,8,2,8,full-uniform-1,1024,32000,3041,8.51471,196.723
4,exp20251226_074027,3,v100,fp16,11008,4096,4096,2,8,2,8,full-uniform-1,1024,32000,3041,8.51586,196.696
4,exp20251226_074053,0,v100,fp16,11008,4096,4096,2,8,2,8,full-uniform-2,1024,32000,3045,8.52812,196.414
4,exp20251226_074053,1,v100,fp16,11008,4096,4096,2,8,2,8,full-uniform-2,1024,32000,3045,8.52839,196.407
4,exp20251226_074053,2,v100,fp16,11008,4096,4096,2,8,2,8,full-uniform-2,1024,32000,3045,8.52843,196.406
4,exp20251226_074053,3,v100,fp16,11008,4096,4096,2,8,2,8,full-uniform-2,1024,32000,3045,8.53079,196.352
4,exp20251226_074120,0,v100,fp16,11008,4096,4096,2,8,2,8,full-block-1,1024,32000,3063,9.71448,172.427
4,exp20251226_074120,1,v100,fp16,11008,4096,4096,2,8,2,8,full-block-1,1024,32000,3063,9.71448,172.427
4,exp20251226_074120,2,v100,fp16,11008,4096,4096,2,8,2,8,full-block-1,1024,32000,3063,9.71521,172.414
4,exp20251226_074120,3,v100,fp16,11008,4096,4096,2,8,2,8,full-block-1,1024,32000,3063,9.71093,172.49
4,exp20251226_074147,0,v100,fp16,11008,4096,4096,2,8,2,8,full-block-2,1024,32000,3041,8.56724,195.517
4,exp20251226_074147,1,v100,fp16,11008,4096,4096,2,8,2,8,full-block-2,1024,32000,3041,8.5674,195.513
4,exp20251226_074147,2,v100,fp16,11008,4096,4096,2,8,2,8,full-block-2,1024,32000,3041,8.56802,195.499
4,exp20251226_074147,3,v100,fp16,11008,4096,4096,2,8,2,8,full-block-2,1024,32000,3041,8.56462,195.576
4,exp20251226_074213,0,v100,fp16,11008,4096,4096,2,8,2,8,selective,1024,32000,3045,10.5796,158.327
4,exp20251226_074213,1,v100,fp16,11008,4096,4096,2,8,2,8,selective,1024,32000,3045,10.5813,158.301
4,exp20251226_074213,2,v100,fp16,11008,4096,4096,2,8,2,8,selective,1024,32000,3045,10.5796,158.326
4,exp20251226_074213,3,v100,fp16,11008,4096,4096,2,8,2,8,selective,1024,32000,3045,10.5711,158.454
4,exp20251226_074240,0,v100,fp16,11008,4096,4096,2,8,2,8,null,1024,32000,3141,10.7038,156.489
4,exp20251226_074240,1,v100,fp16,11008,4096,4096,2,8,2,8,null,1024,32000,3141,10.7045,156.48
4,exp20251226_074240,2,v100,fp16,11008,4096,4096,2,8,2,8,null,1024,32000,3141,10.7046,156.478
4,exp20251226_074240,3,v100,fp16,11008,4096,4096,2,8,2,8,null,1024,32000,3141,10.7032,156.498
2,exp20251226_074305,0,v100,fp16,11008,4096,2048,4,4,1,4,full-uniform-1,1024,32000,3813,22.7867,182.643
2,exp20251226_074305,1,v100,fp16,11008,4096,2048,4,4,1,4,full-uniform-1,1024,32000,3813,22.7849,182.657
2,exp20251226_074327,0,v100,fp16,11008,4096,2048,4,4,1,4,full-block-1,1024,32000,3813,22.3519,186.195
2,exp20251226_074327,1,v100,fp16,11008,4096,2048,4,4,1,4,full-block-1,1024,32000,3813,22.3594,186.133
2,exp20251226_074353,0,v100,fp16,11008,4096,2048,4,4,1,4,selective,1024,32000,3837,26.0371,159.842
2,exp20251226_074353,1,v100,fp16,11008,4096,2048,4,4,1,4,selective,1024,32000,3837,26.0245,159.919
2,exp20251226_074415,0,v100,fp16,11008,4096,2048,4,4,1,4,null,1024,32000,3837,26.309,158.19
2,exp20251226_074415,1,v100,fp16,11008,4096,2048,4,4,1,4,null,1024,32000,3837,26.2849,158.335
1,exp20251226_074437,0,v100,fp16,11008,4096,2048,2,1,1,1,full-uniform-1,2048,32000,7457,38.8581,216.527
1,exp20251226_074458,0,v100,fp16,11008,4096,2048,2,1,1,1,full-block-1,2048,32000,7457,38.9673,215.921
1,exp20251226_074520,0,v100,fp16,11008,4096,2048,2,1,1,1,selective,2048,32000,7537,44.2519,190.135
1,exp20251226_074541,0,v100,fp16,11008,4096,2048,2,1,1,1,null,2048,32000,7645,42.3126,198.849
1,exp20251226_074605,0,v100,fp16,11008,4096,4096,4,2,1,2,full-uniform-1,2048,32000,8461,47.2285,356.303
1,exp20251226_074631,0,v100,fp16,11008,4096,4096,4,2,1,2,full-block-1,2048,32000,8461,46.475,362.08
1,exp20251226_074658,0,v100,fp16,11008,4096,4096,4,2,1,2,selective,2048,32000,8963,54.4916,308.813
1,exp20251226_074724,0,v100,fp16,11008,4096,4096,4,2,1,2,null,2048,32000,8963,53.4346,314.921
1,exp20251226_074750,0,v100,fp16,11008,4096,4096,2,32,1,32,full-uniform-1,2048,32000,8453,38.1325,220.647
1,exp20251226_074812,0,v100,fp16,11008,4096,4096,2,32,1,32,full-block-1,2048,32000,8453,39.4282,213.397
1,exp20251226_074838,0,v100,fp16,11008,4096,4096,2,32,1,32,selective,2048,32000,8453,43.0536,195.427
1,exp20251226_074859,0,v100,fp16,11008,4096,4096,2,32,1,32,null,2048,32000,8453,41.1367,204.534
1,exp20251226_074923,0,v100,fp16,11008,4096,8192,2,16,2,16,full-uniform-1,2048,32000,9827,41.413,328.244
1,exp20251226_074949,0,v100,fp16,11008,4096,8192,2,16,2,16,full-uniform-2,2048,32000,9831,40.9971,331.574
1,exp20251226_075016,0,v100,fp16,11008,4096,8192,2,16,2,16,full-block-1,2048,32000,9843,45.1162,301.301
1,exp20251226_075043,0,v100,fp16,11008,4096,8192,2,16,2,16,full-block-2,2048,32000,9827,40.8455,332.804
1,exp20251226_075108,0,v100,fp16,11008,4096,8192,2,16,2,16,selective,2048,32000,9851,48.5326,280.092
1,exp20251226_075135,0,v100,fp16,11008,4096,8192,2,16,2,16,null,2048,32000,9851,48.8811,278.095
2,exp20251226_075205,0,v100,fp16,11008,4096,8192,4,16,2,16,full-uniform-1,2048,32000,6067,26.7083,509.446
2,exp20251226_075205,1,v100,fp16,11008,4096,8192,4,16,2,16,full-uniform-1,2048,32000,6067,26.7053,509.505
2,exp20251226_075231,0,v100,fp16,11008,4096,8192,4,16,2,16,full-uniform-2,2048,32000,6327,26.7763,508.154
2,exp20251226_075231,1,v100,fp16,11008,4096,8192,4,16,2,16,full-uniform-2,2048,32000,6327,26.7783,508.115
2,exp20251226_075257,0,v100,fp16,11008,4096,8192,4,16,2,16,full-block-1,2048,32000,6067,30.1311,451.575
2,exp20251226_075257,1,v100,fp16,11008,4096,8192,4,16,2,16,full-block-1,2048,32000,6067,30.1252,451.664
2,exp20251226_075325,0,v100,fp16,11008,4096,8192,4,16,2,16,full-block-2,2048,32000,6067,26.7224,509.178
2,exp20251226_075325,1,v100,fp16,11008,4096,8192,4,16,2,16,full-block-2,2048,32000,6067,26.7176,509.27
2,exp20251226_075350,0,v100,fp16,11008,4096,8192,4,16,2,16,selective,2048,32000,6341,33.4399,406.893
2,exp20251226_075350,1,v100,fp16,11008,4096,8192,4,16,2,16,selective,2048,32000,6341,33.4431,406.854
2,exp20251226_075417,0,v100,fp16,11008,4096,8192,4,16,2,16,null,2048,32000,6327,33.9658,400.592
2,exp20251226_075417,1,v100,fp16,11008,4096,8192,4,16,2,16,null,2048,32000,6327,33.9617,400.641
4,exp20251226_075443,0,v100,fp16,11008,4096,2048,2,4,2,4,full-uniform-1,1024,32000,3059,8.75261,191.376
4,exp20251226_075443,1,v100,fp16,11008,4096,2048,2,4,2,4,full-uniform-1,1024,32000,3059,8.75308,191.365
4,exp20251226_075443,2,v100,fp16,11008,4096,2048,2,4,2,4,full-uniform-1,1024,32000,3059,8.75302,191.367
4,exp20251226_075443,3,v100,fp16,11008,4096,2048,2,4,2,4,full-uniform-1,1024,32000,3059,8.7501,191.431
4,exp20251226_075509,0,v100,fp16,11008,4096,2048,2,4,2,4,full-uniform-2,1024,32000,3059,8.4947,197.186
4,exp20251226_075509,1,v100,fp16,11008,4096,2048,2,4,2,4,full-uniform-2,1024,32000,3059,8.49476,197.185
4,exp20251226_075509,2,v100,fp16,11008,4096,2048,2,4,2,4,full-uniform-2,1024,32000,3059,8.49602,197.155
4,exp20251226_075509,3,v100,fp16,11008,4096,2048,2,4,2,4,full-uniform-2,1024,32000,3059,8.49063,197.281
4,exp20251226_075536,0,v100,fp16,11008,4096,2048,2,4,2,4,full-block-1,1024,32000,3057,9.67766,173.083
4,exp20251226_075536,1,v100,fp16,11008,4096,2048,2,4,2,4,full-block-1,1024,32000,3057,9.67965,173.047
4,exp20251226_075536,2,v100,fp16,11008,4096,2048,2,4,2,4,full-block-1,1024,32000,3057,9.67806,173.076
4,exp20251226_075536,3,v100,fp16,11008,4096,2048,2,4,2,4,full-block-1,1024,32000,3057,9.6764,173.105
4,exp20251226_075602,0,v100,fp16,11008,4096,2048,2,4,2,4,full-block-2,1024,32000,3059,8.82236,189.863
4,exp20251226_075602,1,v100,fp16,11008,4096,2048,2,4,2,4,full-block-2,1024,32000,3059,8.82255,189.859
4,exp20251226_075602,2,v100,fp16,11008,4096,2048,2,4,2,4,full-block-2,1024,32000,3059,8.82326,189.843
4,exp20251226_075602,3,v100,fp16,11008,4096,2048,2,4,2,4,full-block-2,1024,32000,3059,8.82042,189.904
4,exp20251226_075628,0,v100,fp16,11008,4096,2048,2,4,2,4,selective,1024,32000,3057,10.5858,158.234
